Source,Target,Type,Id,Label,Weight
1942054213,1942054174,Undirected,26812,,1
1942054215,1942054216,Undirected,26813,,1
1942054215,1942054210,Undirected,26814,,1
1942054216,1942054213,Undirected,26815,,1
1942054249,1942054550,Undirected,26817,,1
1942054253,1942054216,Undirected,26818,,1
1942054253,42474557,Undirected,26819,,1
1942054262,1942054187,Undirected,26820,,1
1942054266,12972990275,Undirected,26821,,1
1942054285,1942054329,Undirected,26822,,2
1942054285,12972990274,Undirected,26824,,1
1942054287,1942054331,Undirected,26825,,1
1942054329,1942054266,Undirected,26828,,1
1942054331,1942054371,Undirected,26829,,1
1942054331,1942054375,Undirected,26830,,1
1942054361,1942054262,Undirected,26831,,1
1942054361,1942054371,Undirected,26832,,2
1942054364,1942054262,Undirected,26834,,1
1942054364,42467274,Undirected,26835,,1
1942054375,42476268,Undirected,26838,,1
1942054375,1942054479,Undirected,26839,,1
1942054419,42513369,Undirected,26840,,1
1942054419,1942054364,Undirected,26841,,1
1942054435,1942054479,Undirected,26842,,1
1942054479,1942054513,Undirected,26845,,1
1942054513,42500157,Undirected,26846,,1
1942054513,2806744591,Undirected,26847,,1
1942054550,1942054559,Undirected,26848,,1
1942054557,2543148284,Undirected,26849,,1
1942054557,661821929,Undirected,26850,,1
1942054559,1942054557,Undirected,26851,,1
1942054559,1942054623,Undirected,26852,,1
1942054569,42467281,Undirected,26853,,1
1942054569,1942054419,Undirected,26854,,1
1942054622,1942054624,Undirected,26855,,1
1942054623,1942054668,Undirected,26856,,2
1942054623,2543148284,Undirected,26857,,2
1942054623,1942054673,Undirected,26858,,1
1942054624,1942054761,Undirected,26859,,1
1942054624,42510875,Undirected,26860,,1
1942054626,1942054694,Undirected,26861,,2
1942054626,1942054622,Undirected,26862,,1
1942054628,1942054673,Undirected,26864,,1
1942054628,2543148391,Undirected,26865,,1
1942054630,1942054285,Undirected,26866,,1
1942054630,6813010380,Undirected,26867,,1
1942054668,1942054630,Undirected,26869,,1
1942054670,1942054624,Undirected,26870,,1
1942054670,1942054774,Undirected,26871,,1
1942054673,1942054724,Undirected,26872,,1
1942054673,1942054727,Undirected,26873,,1
1942054694,1942054730,Undirected,26875,,2
1942054694,1942054670,Undirected,26876,,1
1942054706,42515508,Undirected,26877,,1
1942054706,1942054630,Undirected,26878,,1
1942054707,42499329,Undirected,26879,,1
1942054707,1942054626,Undirected,26880,,1
1942054722,1942054670,Undirected,26881,,1
1942054722,1942054730,Undirected,26882,,1
1942054724,1942054754,Undirected,26883,,1
1942054724,1942054668,Undirected,26884,,1
1942054727,2543148391,Undirected,26885,,1
1942054727,1942054767,Undirected,26886,,1
1942054730,1942054768,Undirected,26887,,1
1942054730,1942054753,Undirected,26889,,1
1942054750,1942054767,Undirected,26890,,1
1942054750,1942054707,Undirected,26891,,1
1942054752,1942054722,Undirected,26892,,1
1942054752,1942054768,Undirected,26893,,1
1942054753,1942054778,Undirected,26894,,1
1942054753,1942054775,Undirected,26895,,1
1942054754,42469293,Undirected,26896,,1
1942054754,1942054706,Undirected,26897,,1
1942054761,1942054800,Undirected,26898,,1
1942054764,1942054727,Undirected,26899,,1
1942054764,1942054724,Undirected,26900,,1
1942054767,1942054694,Undirected,26901,,1
1942054767,1942054775,Undirected,26902,,1
1942054768,42474329,Undirected,26903,,1
1942054768,1942054778,Undirected,26904,,1
1942054769,1942054764,Undirected,26905,,1
1942054769,1942054754,Undirected,26906,,1
1942054774,1942054800,Undirected,26907,,1
1942054774,1942054811,Undirected,26908,,1
1942054775,1942054790,Undirected,26909,,1
1942054775,1942054764,Undirected,26910,,1
1942054778,1942054780,Undirected,26911,,1
1942054780,42474328,Undirected,26912,,1
1942054780,1942054790,Undirected,26913,,1
1942054781,1942054722,Undirected,26914,,1
1942054790,1942054769,Undirected,26915,,1
1942054790,42500275,Undirected,26916,,1
1942054800,1942054803,Undirected,26917,,1
1942054802,42474333,Undirected,26918,,1
1942054802,1942054752,Undirected,26919,,1
1942054803,1942054809,Undirected,26920,,1
1942054803,42511325,Undirected,26921,,1
1942054805,1942054781,Undirected,26922,,1
1942054805,1942054802,Undirected,26923,,1
1942054806,1942054805,Undirected,26924,,1
1942054809,1942054811,Undirected,26925,,2
1942054809,1942054818,Undirected,26926,,1
1942054809,5423598745,Undirected,26927,,1
1942054811,1942054812,Undirected,26929,,2
1942054811,1942054833,Undirected,26930,,1
1942054812,1942054813,Undirected,26932,,2
1942054812,1942054781,Undirected,26933,,1
1942054813,1942054806,Undirected,26935,,1
1942054818,1942054829,Undirected,26937,,1
1942054819,1942054813,Undirected,26939,,1
1942054827,1942054819,Undirected,26940,,1
1942054829,1942054833,Undirected,26941,,2
1942054829,1942054837,Undirected,26943,,1
1942054831,1942054827,Undirected,26944,,1
1942054831,1942054812,Undirected,26945,,1
1942054833,1942054835,Undirected,26946,,2
1942054833,1942054848,Undirected,26948,,1
1942054835,1942054839,Undirected,26949,,1
1942054835,1942054831,Undirected,26951,,1
1942054837,1942054848,Undirected,26952,,1
1942054837,1942054871,Undirected,26953,,1
1942054839,1942054827,Undirected,26954,,1
1942054839,42474347,Undirected,26955,,1
1942054848,1942054855,Undirected,26956,,1
1942054849,1942054839,Undirected,26957,,1
1942054852,1942054849,Undirected,26958,,1
1942054852,1942054835,Undirected,26959,,1
1942054855,1942054871,Undirected,26960,,1
1942054855,1942054897,Undirected,26961,,1
1942054859,1942054849,Undirected,26962,,1
1942054859,42468379,Undirected,26963,,1
1942054861,1942054852,Undirected,26964,,1
1942054871,1942054896,Undirected,26965,,1
1942054881,1942054884,Undirected,26966,,1
1942054881,542648433,Undirected,26967,,1
1942054884,1942054887,Undirected,26968,,1
1942054887,42477322,Undirected,26971,,1
1942054888,1942054861,Undirected,26972,,1
1942054888,1942054859,Undirected,26973,,1
1942054891,1942054888,Undirected,26974,,1
1942054896,1942054897,Undirected,26975,,2
1942054896,1942054900,Undirected,26977,,1
1942054897,1942054898,Undirected,26978,,2
1942054897,1942054908,Undirected,26980,,1
1942054898,1942054899,Undirected,26982,,2
1942054898,1942054861,Undirected,26983,,1
1942054899,1942054891,Undirected,26986,,1
1942054900,42528563,Undirected,26987,,1
1942054900,1942054903,Undirected,26988,,1
1942054901,1942054899,Undirected,26989,,1
1942054903,1942054908,Undirected,26990,,2
1942054903,1942054910,Undirected,26992,,1
1942054904,1942054901,Undirected,26993,,1
1942054904,1942054898,Undirected,26994,,1
1942054908,1942054909,Undirected,26996,,2
1942054908,1942054915,Undirected,26997,,1
1942054909,1942054914,Undirected,26998,,1
1942054909,1942054904,Undirected,27000,,1
1942054910,1942054915,Undirected,27001,,1
1942054910,1942054931,Undirected,27002,,1
1942054914,42474358,Undirected,27003,,1
1942054914,1942054901,Undirected,27004,,1
1942054915,1942054928,Undirected,27005,,1
1942054916,1942054914,Undirected,27007,,1
1942054917,1942054916,Undirected,27008,,1
1942054921,1942054917,Undirected,27009,,1
1942054921,1942054909,Undirected,27010,,1
1942054928,1942054931,Undirected,27011,,1
1942054928,1942054937,Undirected,27012,,1
1942054929,1942054917,Undirected,27014,,1
1942054931,1942054935,Undirected,27015,,1
1942054932,1942054921,Undirected,27016,,1
1942054934,1942054929,Undirected,27017,,1
1942054935,1942054937,Undirected,27018,,2
1942054935,1942054951,Undirected,27020,,1
1942054937,1942054941,Undirected,27022,,2
1942054937,1942055019,Undirected,27023,,1
1942054939,1942054932,Undirected,27024,,1
1942054939,1942054934,Undirected,27025,,1
1942054941,1942054950,Undirected,27026,,2
1942054941,1942054932,Undirected,27028,,1
1942054950,1942054939,Undirected,27031,,1
1942054951,1942054956,Undirected,27032,,1
1942054955,42474484,Undirected,27034,,1
1942054955,1942054950,Undirected,27035,,1
1942054956,1942054971,Undirected,27036,,1
1942054958,1942054955,Undirected,27037,,1
1942054958,1942054941,Undirected,27038,,1
1942054970,1942054955,Undirected,27039,,1
1942054970,42474488,Undirected,27040,,1
1942054971,1942054999,Undirected,27041,,1
1942054971,42470260,Undirected,27042,,1
1942054979,1942054970,Undirected,27043,,1
1942054997,588152221,Undirected,27044,,1
1942054999,1942055004,Undirected,27045,,1
1942055004,1942055019,Undirected,27047,,1
1942055004,1942055015,Undirected,27048,,1
1942055010,1942054958,Undirected,27049,,1
1942055013,1942054979,Undirected,27050,,1
1942055013,42474492,Undirected,27051,,1
1942055015,1942055039,Undirected,27052,,1
1942055015,42517236,Undirected,27053,,1
1942055019,1942055035,Undirected,27054,,1
1942055035,1942055039,Undirected,27055,,1
1942055035,1942055072,Undirected,27056,,1
1942055036,1942055010,Undirected,27057,,1
1942055036,1942055013,Undirected,27058,,1
1942055038,1942055036,Undirected,27059,,1
1942055039,1942055060,Undirected,27060,,1
1942055042,1942055038,Undirected,27061,,1
1942055044,1942055042,Undirected,27062,,1
1942055044,1942055010,Undirected,27063,,1
1942055058,1942055042,Undirected,27064,,1
1942055058,42474500,Undirected,27065,,1
1942055060,1942055075,Undirected,27066,,1
1942055060,42513559,Undirected,27067,,1
1942055072,1942055060,Undirected,27068,,1
1942055072,1942055083,Undirected,27069,,1
1942055075,1942055083,Undirected,27070,,1
1942055075,1942055081,Undirected,27071,,1
1942055076,1942055072,Undirected,27072,,1
1942055076,1942055044,Undirected,27073,,1
1942055079,1942055076,Undirected,27074,,1
1942055079,1942055058,Undirected,27075,,1
1942055081,1942055094,Undirected,27076,,1
1942055083,1942055095,Undirected,27077,,1
1942055085,42468534,Undirected,27078,,1
1942055085,1942055079,Undirected,27079,,1
1942055094,1942055104,Undirected,27080,,1
1942055094,42530156,Undirected,27081,,1
1942055095,1942055104,Undirected,27082,,1
1942055095,1942055156,Undirected,27083,,1
1942055096,1942055085,Undirected,27084,,1
1942055104,1942055111,Undirected,27085,,1
1942055106,1942055096,Undirected,27086,,1
1942055106,1942055076,Undirected,27087,,1
1942055107,1942055096,Undirected,27088,,1
1942055111,1942055151,Undirected,27089,,1
1942055134,42474514,Undirected,27090,,1
1942055134,1942055107,Undirected,27091,,1
1942055151,1942055156,Undirected,27094,,2
1942055151,1942055180,Undirected,27095,,1
1942055151,42478712,Undirected,27096,,1
1942055156,1942055159,Undirected,27098,,2
1942055156,1942055181,Undirected,27100,,1
1942055159,1942055172,Undirected,27102,,2
1942055159,1942055106,Undirected,27103,,1
1942055172,1942055134,Undirected,27105,,1
1942055180,1942055189,Undirected,27107,,1
1942055181,1942055189,Undirected,27109,,1
1942055181,1942055199,Undirected,27110,,1
1942055189,1942055197,Undirected,27111,,1
1942055197,1942055199,Undirected,27112,,2
1942055197,1942055215,Undirected,27113,,1
1942055199,1942055203,Undirected,27115,,2
1942055199,1942055269,Undirected,27117,,1
1942055203,1942055204,Undirected,27119,,2
1942055203,1942055159,Undirected,27120,,1
1942055204,1942055172,Undirected,27122,,1
1942055204,7415580071,Undirected,27123,,2
1942055211,1942055212,Undirected,27124,,2
1942055211,6281864390,Undirected,27125,,1
1942055212,1942055224,Undirected,27128,,2
1942055212,42479244,Undirected,27129,,1
1942055215,1942055249,Undirected,27131,,1
1942055217,1942055211,Undirected,27132,,1
1942055217,1942055212,Undirected,27133,,1
1942055249,1942055269,Undirected,27136,,2
1942055249,1942055281,Undirected,27137,,1
1942055260,1942055224,Undirected,27139,,1
1942055260,42511497,Undirected,27140,,1
1942055269,1942055283,Undirected,27143,,1
1942055278,42522183,Undirected,27144,,1
1942055278,7415580070,Undirected,27145,,1
1942055281,1942055287,Undirected,27146,,1
1942055283,1942055281,Undirected,27147,,1
1942055283,4680651601,Undirected,27148,,1
1942055287,1942055299,Undirected,27150,,1
1942055297,42472545,Undirected,27151,,1
1942055297,1942055278,Undirected,27152,,1
1942055299,4680651601,Undirected,27153,,1
1942055299,1942055321,Undirected,27154,,1
1942055300,1942055297,Undirected,27155,,1
1942055302,1942055303,Undirected,27156,,1
1942055302,42472549,Undirected,27157,,1
1942055303,1942055300,Undirected,27158,,1
1942055308,42499592,Undirected,27159,,1
1942055308,1942055303,Undirected,27160,,1
1942055310,1942055217,Undirected,27161,,1
1942055321,1942055328,Undirected,27162,,1
1942055323,1942055321,Undirected,27163,,1
1942055323,1942055333,Undirected,27164,,1
1942055324,1942055308,Undirected,27166,,1
1942055327,1942055302,Undirected,27167,,1
1942055328,1942055333,Undirected,27168,,2
1942055328,1942055337,Undirected,27170,,1
1942055332,42474838,Undirected,27171,,1
1942055332,1942055310,Undirected,27172,,1
1942055333,1942055341,Undirected,27174,,2
1942055333,1942055339,Undirected,27175,,1
1942055335,1942055327,Undirected,27176,,1
1942055335,1942055324,Undirected,27177,,1
1942055337,1942055343,Undirected,27178,,1
1942055339,1942055337,Undirected,27179,,1
1942055339,1942055345,Undirected,27180,,1
1942055341,1942055344,Undirected,27181,,2
1942055341,1942055327,Undirected,27183,,1
1942055343,1942055345,Undirected,27184,,2
1942055343,1942055350,Undirected,27185,,1
1942055343,8387844328,Undirected,27186,,2
1942055344,1942055335,Undirected,27189,,1
1942055345,1942055354,Undirected,27191,,2
1942055345,1942055358,Undirected,27192,,1
1942055346,1942055349,Undirected,27193,,1
1942055346,1942055341,Undirected,27194,,1
1942055349,1942055344,Undirected,27195,,1
1942055350,1942055358,Undirected,27196,,1
1942055350,1942055355,Undirected,27197,,1
1942055353,1942055349,Undirected,27198,,1
1942055353,12945483473,Undirected,27199,,2
1942055354,1942055356,Undirected,27200,,2
1942055354,1942055346,Undirected,27202,,1
1942055355,1942055360,Undirected,27203,,1
1942055356,1942055353,Undirected,27207,,1
1942055358,1942055367,Undirected,27208,,1
1942055360,1942055366,Undirected,27209,,1
1942055362,1942055356,Undirected,27211,,1
1942055367,1942055366,Undirected,27212,,1
1942055370,1942055362,Undirected,27213,,1
1942055376,1942055377,Undirected,27214,,1
1942055376,1942055354,Undirected,27215,,1
1942055377,1942055370,Undirected,27216,,1
1942055380,1942055377,Undirected,27217,,1
1946728281,5391550837,Undirected,27219,,2
1955950218,4026460351,Undirected,27225,,1
1955950379,4026460324,Undirected,27226,,1
1955950379,4026460331,Undirected,27228,,2
1957190631,42480265,Undirected,27229,,1
1970262955,1970262957,Undirected,27231,,1
1970262955,1259822844,Undirected,27232,,1
1970262957,1970262958,Undirected,27233,,1
1970262958,42518571,Undirected,27236,,1
1970262958,541999506,Undirected,27237,,1
2000417134,42474924,Undirected,27239,,1
2034474321,451028301,Undirected,27240,,1
2034474321,559865267,Undirected,27241,,1
2063042719,42525362,Undirected,27242,,1
2063064664,42508148,Undirected,27245,,1
2063064664,2317435444,Undirected,27246,,1
2148166693,42470354,Undirected,27249,,1
2148166693,42517036,Undirected,27250,,1
2279574043,42530578,Undirected,27253,,1
2279574043,10694179339,Undirected,27255,,2
2279574046,2563083400,Undirected,27258,,1
2279612160,2279612164,Undirected,27261,,1
2279612160,10822355259,Undirected,27262,,1
2279612162,42508413,Undirected,27263,,1
2279612162,10694179338,Undirected,27264,,1
2279612164,42489678,Undirected,27265,,1
2279612164,2279612168,Undirected,27266,,1
2279612166,42489675,Undirected,27267,,1
2279612166,2279612162,Undirected,27268,,1
2279612168,2563083400,Undirected,27270,,1
2279612170,2279612166,Undirected,27274,,1
2279612172,42471439,Undirected,27275,,1
2279612172,2279612170,Undirected,27276,,1
2279612174,2279612178,Undirected,27277,,1
2279612174,42502542,Undirected,27278,,1
2279612176,42502539,Undirected,27279,,1
2279612176,2563107373,Undirected,27280,,1
2279612178,42477025,Undirected,27281,,1
2279612178,2279612182,Undirected,27282,,1
2279612180,2279612176,Undirected,27283,,1
2279612180,42477021,Undirected,27284,,1
2279612182,2563105315,Undirected,27287,,1
2279612183,2279612180,Undirected,27290,,1
2279612185,42464505,Undirected,27291,,1
2279612185,2317462478,Undirected,27292,,1
2279612188,42530599,Undirected,27293,,1
2279612188,2317462477,Undirected,27294,,1
2282434866,2552762860,Undirected,27295,,1
2282434866,42519775,Undirected,27296,,1
2282434869,2328478292,Undirected,27297,,1
2282434869,42504961,Undirected,27298,,1
2282434873,3659285264,Undirected,27299,,2
2282434873,2282434869,Undirected,27300,,1
2282434877,598784325,Undirected,27302,,1
2282434877,2282434887,Undirected,27303,,1
2282434880,42480605,Undirected,27304,,1
2282434880,2302162863,Undirected,27305,,1
2282434883,42480220,Undirected,27306,,1
2282434883,2282434880,Undirected,27307,,1
2282434887,42480221,Undirected,27308,,1
2282434887,2370179013,Undirected,27309,,1
2282434893,42480220,Undirected,27310,,1
2282434893,2282434883,Undirected,27311,,1
2282434898,2282434893,Undirected,27312,,1
2282434898,42525719,Undirected,27313,,1
2282434905,2356694559,Undirected,27314,,1
2282434908,2282434905,Undirected,27316,,1
2282434911,2282434915,Undirected,27319,,1
2282434913,2282434908,Undirected,27321,,1
2282434915,2282434919,Undirected,27322,,1
2282434917,2282434913,Undirected,27324,,1
2282434917,42495325,Undirected,27325,,1
2282434919,2282434923,Undirected,27327,,1
2282434921,2282434917,Undirected,27330,,1
2282434923,2282434928,Undirected,27332,,1
2282434925,2282434921,Undirected,27334,,1
2282434928,2282434932,Undirected,27335,,1
2282434930,42512399,Undirected,27336,,1
2282434930,2282434925,Undirected,27337,,1
2282434932,42512401,Undirected,27338,,1
2282434932,2282434940,Undirected,27339,,1
2282434938,2282434930,Undirected,27342,,1
2282434940,2282434945,Undirected,27345,,1
2282434943,42529631,Undirected,27346,,1
2282434943,2282434938,Undirected,27347,,1
2282434945,2282434947,Undirected,27348,,1
2282434947,42485325,Undirected,27349,,1
2282434947,2282434951,Undirected,27350,,1
2282434949,2282434943,Undirected,27353,,1
2282434951,2282434953,Undirected,27354,,1
2282434953,2282434959,Undirected,27357,,1
2282434955,2282434949,Undirected,27359,,1
2282434957,2282434955,Undirected,27362,,1
2282434959,2282434963,Undirected,27363,,1
2282434961,2282434957,Undirected,27368,,1
2282434963,2282434967,Undirected,27370,,1
2282434965,2282434961,Undirected,27372,,1
2282434967,2282434988,Undirected,27376,,1
2282434983,2282434965,Undirected,27378,,1
2282434988,2282435033,Undirected,27383,,1
2282435033,2563167800,Undirected,27384,,2
2282435033,2282435078,Undirected,27386,,1
2282435078,2282435119,Undirected,27388,,1
2282435115,2295009540,Undirected,27390,,1
2282435119,2282435152,Undirected,27394,,1
2282435145,2282435115,Undirected,27397,,1
2282435152,2282435255,Undirected,27399,,1
2282435252,2282435145,Undirected,27404,,1
2282435255,2282435290,Undirected,27407,,1
2282435285,42474774,Undirected,27408,,1
2282435285,2282435252,Undirected,27409,,1
2282435288,2282435285,Undirected,27412,,1
2282435290,42485293,Undirected,27413,,1
2282435290,2282435294,Undirected,27414,,1
2282435292,2282435288,Undirected,27417,,1
2282435294,2282435298,Undirected,27418,,1
2282435296,2282435292,Undirected,27421,,1
2282435298,2282435300,Undirected,27426,,1
2282435300,2282435304,Undirected,27428,,1
2282435302,2282435296,Undirected,27431,,1
2282435304,2282435322,Undirected,27433,,1
2282435319,1942053104,Undirected,27437,,1
2282435322,2282435337,Undirected,27439,,1
2282435335,42519653,Undirected,27441,,1
2282435335,2282435319,Undirected,27442,,1
2282435337,2282435341,Undirected,27444,,1
2282435339,2282435335,Undirected,27446,,1
2282435341,42508656,Undirected,27450,,1
2282541473,2282541474,Undirected,27451,,1
2282541473,42530544,Undirected,27452,,1
2282541474,2282434983,Undirected,27453,,1
2282541474,2563167800,Undirected,27454,,1
2287653903,7588112475,Undirected,27455,,1
2295009518,2295009524,Undirected,27458,,1
2295009518,2295009523,Undirected,27459,,1
2295009523,42485304,Undirected,27460,,1
2295009523,42530551,Undirected,27461,,1
2295009524,42500770,Undirected,27462,,1
2295009524,42517191,Undirected,27463,,1
2295009529,2295009523,Undirected,27464,,1
2295009529,2295009524,Undirected,27465,,1
2295009535,2295009529,Undirected,27467,,1
2295009540,2282541474,Undirected,27469,,1
2295423345,2295423346,Undirected,27471,,1
2295423346,1167486551,Undirected,27474,,1
2302162863,2282434873,Undirected,27475,,1
2302162863,12965735625,Undirected,27476,,1
2302162864,12965735626,Undirected,27477,,1
2302163468,2338849319,Undirected,27481,,1
2303669065,42484963,Undirected,27483,,1
2304845594,2279574043,Undirected,27485,,1
2304845594,42530578,Undirected,27486,,1
2307703075,42472251,Undirected,27487,,1
2307703075,2307703079,Undirected,27488,,1
2308394002,42477156,Undirected,27500,,1
2316047321,2328411288,Undirected,27501,,1
2316047353,2316047321,Undirected,27502,,1
2316047353,42463992,Undirected,27503,,1
2316096398,448095963,Undirected,27504,,1
2317301788,448096474,Undirected,27505,,1
2317301788,448100066,Undirected,27507,,1
2317413015,2317413019,Undirected,27509,,1
2317413018,2317435548,Undirected,27511,,1
2317413019,2317413023,Undirected,27514,,1
2317413023,2317413025,Undirected,27516,,1
2317413023,42530720,Undirected,27517,,1
2317413025,4163939391,Undirected,27518,,1
2317413025,42473083,Undirected,27519,,1
2317413036,4202694075,Undirected,27521,,1
2317413047,42493581,Undirected,27522,,1
2317413049,2317413047,Undirected,27525,,1
2317413050,2317413051,Undirected,27527,,1
2317413051,10694159057,Undirected,27529,,1
2317413056,3534052835,Undirected,27530,,1
2317413061,2547381199,Undirected,27532,,1
2317413063,2317413065,Undirected,27533,,1
2317413064,2317413061,Undirected,27534,,1
2317413064,5471800247,Undirected,27535,,1
2317413065,2317413067,Undirected,27536,,1
2317413066,10717967554,Undirected,27539,,1
2317413067,5471800259,Undirected,27542,,1
2317413068,10694159059,Undirected,27543,,1
2317413070,2317413068,Undirected,27545,,1
2317413071,12985095790,Undirected,27548,,1
2317413072,42467707,Undirected,27550,,1
2317413073,10694159061,Undirected,27552,,1
2317413074,7153674990,Undirected,27555,,1
2317435431,42505860,Undirected,27557,,1
2317435431,2317435440,Undirected,27558,,1
2317435438,2317462558,Undirected,27559,,1
2317435438,42505857,Undirected,27560,,1
2317435440,2063064664,Undirected,27561,,1
2317435440,42513931,Undirected,27562,,1
2317435442,42513924,Undirected,27563,,1
2317435442,2317435438,Undirected,27564,,1
2317435444,10694161429,Undirected,27567,,1
2317435446,5113694935,Undirected,27570,,1
2317435459,10694161430,Undirected,27571,,1
2317435459,42491852,Undirected,27572,,1
2317435465,2317435479,Undirected,27574,,1
2317435475,2317435459,Undirected,27576,,1
2317435479,42493035,Undirected,27577,,1
2317435479,10008773733,Undirected,27578,,1
2317435486,10008773730,Undirected,27579,,1
2317435487,6651646449,Undirected,27580,,1
2317435487,5610570653,Undirected,27581,,1
2317435489,2317435486,Undirected,27582,,1
2317435494,2547353412,Undirected,27583,,1
2317435506,2317435531,Undirected,27584,,1
2317435517,10694161435,Undirected,27585,,1
2317435531,2317435534,Undirected,27587,,1
2317435534,2317435536,Undirected,27589,,1
2317435535,2541482508,Undirected,27590,,1
2317435536,10694161437,Undirected,27593,,1
2317435537,9852308293,Undirected,27596,,1
2317435538,2317435541,Undirected,27597,,1
2317435539,2317435537,Undirected,27598,,1
2317435540,2317435539,Undirected,27601,,1
2317435541,2317435542,Undirected,27603,,1
2317435542,2317435546,Undirected,27605,,1
2317435543,2317435540,Undirected,27606,,1
2317435545,2317435543,Undirected,27607,,1
2317435546,10694161439,Undirected,27609,,1
2317435548,2317435545,Undirected,27612,,1
2317462477,42483785,Undirected,27614,,1
2317462477,2279612183,Undirected,27615,,1
2317462478,42531239,Undirected,27616,,1
2317462478,2317462491,Undirected,27617,,1
2317462484,2279612188,Undirected,27618,,1
2317462491,42496635,Undirected,27619,,1
2317462491,2317462503,Undirected,27620,,1
2317462499,42496631,Undirected,27621,,1
2317462499,2317462484,Undirected,27622,,1
2317462503,1942052991,Undirected,27623,,1
2317462517,42496635,Undirected,27624,,1
2317462517,2317462499,Undirected,27625,,1
2317462517,1942052991,Undirected,27626,,1
2317462527,2317462517,Undirected,27627,,1
2317462527,42496631,Undirected,27628,,1
2317462552,42528226,Undirected,27629,,1
2317462552,2317435431,Undirected,27630,,1
2317462558,42528221,Undirected,27631,,1
2317462558,5370827281,Undirected,27632,,1
2318552153,2318552278,Undirected,27633,,2
2318552168,2318552173,Undirected,27635,,1
2318552171,2318556438,Undirected,27638,,1
2318552172,42477383,Undirected,27639,,1
2318552172,2318552168,Undirected,27640,,1
2318552173,2318552204,Undirected,27641,,1
2318552204,2318552214,Undirected,27643,,1
2318552204,2318552231,Undirected,27644,,1
2318552212,2318552171,Undirected,27647,,1
2318552214,2553290340,Undirected,27648,,1
2318552219,42480696,Undirected,27650,,1
2318552219,2318552212,Undirected,27651,,1
2318552231,42471415,Undirected,27652,,1
2318552231,42480716,Undirected,27653,,1
2318552248,42477402,Undirected,27654,,1
2318552248,42476952,Undirected,27655,,1
2318552253,2318552263,Undirected,27656,,1
2318552263,42477469,Undirected,27657,,1
2318552263,2318552267,Undirected,27658,,1
2318552267,2318552288,Undirected,27659,,2
2318552267,2318552278,Undirected,27660,,1
2318552278,2318552296,Undirected,27662,,1
2318552288,42477469,Undirected,27664,,1
2318552296,2318552304,Undirected,27666,,1
2318552298,2318552288,Undirected,27668,,1
2318552304,7967600174,Undirected,27669,,1
2318552324,5391550847,Undirected,27670,,1
2318552324,42480769,Undirected,27671,,1
2318556436,2356694556,Undirected,27672,,1
2318556437,2318556436,Undirected,27675,,1
2318556438,2318556437,Undirected,27677,,1
2323022166,2323022170,Undirected,27685,,2
2323022170,42488779,Undirected,27686,,1
2323022170,2323022173,Undirected,27688,,2
2323022173,2323022174,Undirected,27690,,2
2323022182,42488871,Undirected,27694,,1
2323022214,2323022218,Undirected,27698,,2
2323022218,42475915,Undirected,27699,,1
2323022218,2548137068,Undirected,27700,,2
2328411288,4268528917,Undirected,27707,,2
2328411288,6375243314,Undirected,27708,,1
2328478292,42504956,Undirected,27709,,1
2328478292,2295423346,Undirected,27710,,1
2328478297,2328478292,Undirected,27712,,1
2328480915,8400869519,Undirected,27714,,1
2328480915,42514618,Undirected,27715,,1
2328480917,42482636,Undirected,27716,,1
2328480917,2328478297,Undirected,27717,,1
2328486881,2328487285,Undirected,27718,,1
2328486881,8400807146,Undirected,27719,,1
2328486883,8400869518,Undirected,27720,,2
2328487285,2328486883,Undirected,27722,,1
2328487285,2328480917,Undirected,27723,,1
2338849319,2282434877,Undirected,27724,,1
2340051732,3174844141,Undirected,27725,,1
2342949808,278631321,Undirected,27728,,1
2350435585,42515364,Undirected,27730,,1
2356694542,2356694543,Undirected,27736,,1
2356694543,42464396,Undirected,27737,,1
2356694543,4992714227,Undirected,27738,,2
2356694554,2356694556,Undirected,27739,,2
2356694554,42520773,Undirected,27740,,1
2356694554,5022348047,Undirected,27741,,2
2356694556,42477375,Undirected,27743,,1
2356694559,2282434898,Undirected,27744,,1
2356694563,2356694559,Undirected,27745,,1
2356694563,42480221,Undirected,27746,,1
2356694620,2375744263,Undirected,27747,,1
2357946612,370870741,Undirected,27749,,1
2357946612,42497727,Undirected,27750,,1
2370179013,12965833833,Undirected,27751,,1
2370179013,2282434911,Undirected,27752,,1
2375744263,2282435302,Undirected,27753,,1
2377654633,1773311778,Undirected,27754,,1
2391106068,42519466,Undirected,27755,,1
2391107137,42470929,Undirected,27756,,1
2391107138,2391107137,Undirected,27758,,1
2395646366,42475820,Undirected,27760,,1
2395646366,9325423133,Undirected,27761,,1
2395646367,42478822,Undirected,27762,,1
2395646367,2395646366,Undirected,27763,,1
2395646368,42472396,Undirected,27764,,1
2395646368,2395646367,Undirected,27765,,1
2395646370,4311933275,Undirected,27766,,1
2395646370,42492433,Undirected,27767,,1
2395646371,542676477,Undirected,27768,,1
2395646371,2395646370,Undirected,27769,,1
2406325294,4205224101,Undirected,27770,,1
2419418249,2419418251,Undirected,27771,,2
2419418251,2419455648,Undirected,27774,,2
2422186263,2422186264,Undirected,27780,,2
2422186263,3430220604,Undirected,27781,,2
2422186264,3430220601,Undirected,27782,,2
2422186264,7725544396,Undirected,27784,,1
2437988036,455427060,Undirected,27785,,1
2445340786,42472976,Undirected,27789,,1
